"Town/County","FIPS","Year","NAICS Code","Industry Name","Rank","Measure Type","Variable","Value"
"Ashford","0901501430",2016,"81","Other Services (except Public Administration)",3,"US Dollars","Annual Average Wage",19708.47
"Ashford","0901501430",2016,"81","Other Services (except Public Administration)",3,"Number","Number of Employers",15
"Ashford","0901501430",2017,"23","Construction",-1,"Number","Annual Average Employment",37.17
"Ashford","0901501430",2017,"23","Construction",-1,"US Dollars","Annual Average Wage",40012.2
"Ashford","0901501430",2017,"23","Construction",-1,"Number","Number of Employers",13
"Ashford","0901501430",2017,"31-33","Manufacturing",-1,"Number","Annual Average Employment",19.75
"Ashford","0901501430",2017,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",34907.7
"Ashford","0901501430",2017,"31-33","Manufacturing",-1,"Number","Number of Employers",3
"Ashford","0901501430",2017,"44-45","Retail Trade",-1,"Number","Annual Average Employment",42
"Ashford","0901501430",2017,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",25885.9
"Ashford","0901501430",2017,"44-45","Retail Trade",-1,"Number","Number of Employers",8
"Ashford","0901501430",2017,"","Total - All Industries",-1,"Number","Annual Average Employment",576
"Ashford","0901501430",2017,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",37773.99
"Ashford","0901501430",2017,"","Total - All Industries",-1,"Number","Number of Employers",90
"Ashford","0901501430",2017,"","Total Government",-1,"Number","Annual Average Employment",160.5
"Ashford","0901501430",2017,"","Total Government",-1,"US Dollars","Annual Average Wage",43019
"Ashford","0901501430",2017,"","Total Government",-1,"Number","Number of Employers",13
"Ashford","0901501430",2017,"","Local/Municipal Government",1,"Number","Annual Average Employment",150.75
"Ashford","0901501430",2017,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",42513.55
"Ashford","0901501430",2017,"","Local/Municipal Government",1,"Number","Number of Employers",11
"Ashford","0901501430",2017,"81","Other Services (except Public Administration)",2,"Number","Annual Average Employment",51.92
"Ashford","0901501430",2017,"81","Other Services (except Public Administration)",2,"US Dollars","Annual Average Wage",21600.21
"Ashford","0901501430",2017,"81","Other Services (except Public Administration)",2,"Number","Number of Employers",17
"Ashford","0901501430",2017,"56","Administrative and Waste Services",3,"Number","Annual Average Employment",51.83
"Ashford","0901501430",2017,"56","Administrative and Waste Services",3,"US Dollars","Annual Average Wage",17284.82
"Ashford","0901501430",2017,"56","Administrative and Waste Services",3,"Number","Number of Employers",6
"Ashford","0901501430",2018,"23","Construction",-1,"Number","Annual Average Employment",39.42
"Ashford","0901501430",2018,"23","Construction",-1,"US Dollars","Annual Average Wage",41142.06
"Ashford","0901501430",2018,"23","Construction",-1,"Number","Number of Employers",13
"Ashford","0901501430",2018,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Ashford","0901501430",2018,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Ashford","0901501430",2018,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Ashford","0901501430",2018,"44-45","Retail Trade",-1,"Number","Annual Average Employment",46.83
"Ashford","0901501430",2018,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",22367.27
"Ashford","0901501430",2018,"44-45","Retail Trade",-1,"Number","Number of Employers",7
"Ashford","0901501430",2018,"","Total - All Industries",-1,"Number","Annual Average Employment",581.92
"Ashford","0901501430",2018,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",39173.37
"Ashford","0901501430",2018,"","Total - All Industries",-1,"Number","Number of Employers",91
"Ashford","0901501430",2018,"","Total Government",-1,"Number","Annual Average Employment",160.67
"Ashford","0901501430",2018,"","Total Government",-1,"US Dollars","Annual Average Wage",44491.99
"Ashford","0901501430",2018,"","Total Government",-1,"Number","Number of Employers",13
"Ashford","0901501430",2018,"","Local/Municipal Government",1,"Number","Annual Average Employment",150.92
"Ashford","0901501430",2018,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",43954.53
"Ashford","0901501430",2018,"","Local/Municipal Government",1,"Number","Number of Employers",11
"Ashford","0901501430",2018,"56","Administrative and Waste Services",2,"Number","Annual Average Employment",58.75
"Ashford","0901501430",2018,"56","Administrative and Waste Services",2,"US Dollars","Annual Average Wage",18091.49
"Ashford","0901501430",2018,"56","Administrative and Waste Services",2,"Number","Number of Employers",6
"Ashford","0901501430",2018,"81","Other Services (except Public Administration)",3,"Number","Annual Average Employment",46.25
"Ashford","0901501430",2018,"81","Other Services (except Public Administration)",3,"US Dollars","Annual Average Wage",22624.63
"Ashford","0901501430",2018,"81","Other Services (except Public Administration)",3,"Number","Number of Employers",16
"Avon","0900302060",2014,"23","Construction",-1,"Number","Annual Average Employment",131.83
"Avon","0900302060",2014,"23","Construction",-1,"US Dollars","Annual Average Wage",71911.87
"Avon","0900302060",2014,"23","Construction",-1,"Number","Number of Employers",25
"Avon","0900302060",2014,"31-33","Manufacturing",-1,"Number","Annual Average Employment",718.25
"Avon","0900302060",2014,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",71523.6
"Avon","0900302060",2014,"31-33","Manufacturing",-1,"Number","Number of Employers",14
"Avon","0900302060",2014,"44-45","Retail Trade",-1,"Number","Annual Average Employment",1086.58
"Avon","0900302060",2014,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",25111.43
"Avon","0900302060",2014,"44-45","Retail Trade",-1,"Number","Number of Employers",87
"Avon","0900302060",2014,"","Total - All Industries",-1,"Number","Annual Average Employment",8013.75
"Avon","0900302060",2014,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",47760.91
"Avon","0900302060",2014,"","Total - All Industries",-1,"Number","Number of Employers",749
"Avon","0900302060",2014,"","Total Government",-1,"Number","Annual Average Employment",790.67
"Avon","0900302060",2014,"","Total Government",-1,"US Dollars","Annual Average Wage",59327.12
"Avon","0900302060",2014,"","Total Government",-1,"Number","Number of Employers",17
"Avon","0900302060",2014,"62","Health Care and Social Assistance",1,"Number","Annual Average Employment",1924.92
"Avon","0900302060",2014,"62","Health Care and Social Assistance",1,"US Dollars","Annual Average Wage",38152.1
"Avon","0900302060",2014,"62","Health Care and Social Assistance",1,"Number","Number of Employers",118
"Avon","0900302060",2014,"","Local/Municipal Government",2,"Number","Annual Average Employment",745.75
"Avon","0900302060",2014,"","Local/Municipal Government",2,"US Dollars","Annual Average Wage",59341.2
"Avon","0900302060",2014,"","Local/Municipal Government",2,"Number","Number of Employers",14
"Avon","0900302060",2014,"72","Accommodation and Food Services",3,"Number","Annual Average Employment",673.33
"Avon","0900302060",2014,"72","Accommodation and Food Services",3,"US Dollars","Annual Average Wage",18751.2
"Avon","0900302060",2014,"72","Accommodation and Food Services",3,"Number","Number of Employers",41
"Avon","0900302060",2015,"23","Construction",-1,"Number","Annual Average Employment",133.17
"Avon","0900302060",2015,"23","Construction",-1,"US Dollars","Annual Average Wage",74453.8
"Avon","0900302060",2015,"23","Construction",-1,"Number","Number of Employers",25
"Avon","0900302060",2015,"31-33","Manufacturing",-1,"Number","Annual Average Employment",738.17
"Avon","0900302060",2015,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",71091.09
"Avon","0900302060",2015,"31-33","Manufacturing",-1,"Number","Number of Employers",13
"Avon","0900302060",2015,"44-45","Retail Trade",-1,"Number","Annual Average Employment",1074.08
"Avon","0900302060",2015,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",26395.28
"Avon","0900302060",2015,"44-45","Retail Trade",-1,"Number","Number of Employers",92
"Avon","0900302060",2015,"","Total - All Industries",-1,"Number","Annual Average Employment",8271.08
"Avon","0900302060",2015,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",48544.35
"Avon","0900302060",2015,"","Total - All Industries",-1,"Number","Number of Employers",766
"Avon","0900302060",2015,"","Total Government",-1,"Number","Annual Average Employment",769.67
"Avon","0900302060",2015,"","Total Government",-1,"US Dollars","Annual Average Wage",61810.69
"Avon","0900302060",2015,"","Total Government",-1,"Number","Number of Employers",17
"Avon","0900302060",2015,"62","Health Care and Social Assistance",1,"Number","Annual Average Employment",1990.17
"Avon","0900302060",2015,"62","Health Care and Social Assistance",1,"US Dollars","Annual Average Wage",37111.11
"Avon","0900302060",2015,"62","Health Care and Social Assistance",1,"Number","Number of Employers",116
"Avon","0900302060",2015,"","Local/Municipal Government",2,"Number","Annual Average Employment",721.58
"Avon","0900302060",2015,"","Local/Municipal Government",2,"US Dollars","Annual Average Wage",61987.47
"Avon","0900302060",2015,"","Local/Municipal Government",2,"Number","Number of Employers",14
"Avon","0900302060",2015,"72","Accommodation and Food Services",3,"Number","Annual Average Employment",658.17
"Avon","0900302060",2015,"72","Accommodation and Food Services",3,"US Dollars","Annual Average Wage",19634.8
"Avon","0900302060",2015,"72","Accommodation and Food Services",3,"Number","Number of Employers",43
"Avon","0900302060",2016,"23","Construction",-1,"Number","Annual Average Employment",135.75
"Avon","0900302060",2016,"23","Construction",-1,"US Dollars","Annual Average Wage",76335.34
"Avon","0900302060",2016,"23","Construction",-1,"Number","Number of Employers",27
"Avon","0900302060",2016,"31-33","Manufacturing",-1,"Number","Annual Average Employment",717.75
"Avon","0900302060",2016,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",70846.93
"Avon","0900302060",2016,"31-33","Manufacturing",-1,"Number","Number of Employers",12
"Avon","0900302060",2016,"44-45","Retail Trade",-1,"Number","Annual Average Employment",1065.67
"Avon","0900302060",2016,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",26764.05
"Avon","0900302060",2016,"44-45","Retail Trade",-1,"Number","Number of Employers",88
"Avon","0900302060",2016,"","Total - All Industries",-1,"Number","Annual Average Employment",8279.75
"Avon","0900302060",2016,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",50839.67
"Avon","0900302060",2016,"","Total - All Industries",-1,"Number","Number of Employers",785
"Avon","0900302060",2016,"","Total Government",-1,"Number","Annual Average Employment",726.25
"Avon","0900302060",2016,"","Total Government",-1,"US Dollars","Annual Average Wage",67210.55
"Avon","0900302060",2016,"","Total Government",-1,"Number","Number of Employers",17
"Avon","0900302060",2016,"62","Health Care and Social Assistance",1,"Number","Annual Average Employment",1838.92
"Avon","0900302060",2016,"62","Health Care and Social Assistance",1,"US Dollars","Annual Average Wage",40332.79
"Avon","0900302060",2016,"62","Health Care and Social Assistance",1,"Number","Number of Employers",116
"Avon","0900302060",2016,"54","Professional, Scientific, and Technical Services",2,"Number","Annual Average Employment",757.08
"Avon","0900302060",2016,"54","Professional, Scientific, and Technical Services",2,"US Dollars","Annual Average Wage",74179.91
"Avon","0900302060",2016,"54","Professional, Scientific, and Technical Services",2,"Number","Number of Employers",129
"Avon","0900302060",2016,"","Local/Municipal Government",3,"Number","Annual Average Employment",678.17
"Avon","0900302060",2016,"","Local/Municipal Government",3,"US Dollars","Annual Average Wage",67871.8
"Avon","0900302060",2016,"","Local/Municipal Government",3,"Number","Number of Employers",14
"Avon","0900302060",2017,"23","Construction",-1,"Number","Annual Average Employment",195.42
"Avon","0900302060",2017,"23","Construction",-1,"US Dollars","Annual Average Wage",84252.55
"Avon","0900302060",2017,"23","Construction",-1,"Number","Number of Employers",28
"Avon","0900302060",2017,"31-33","Manufacturing",-1,"Number","Annual Average Employment",711.25
"Avon","0900302060",2017,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",75132.98
"Avon","0900302060",2017,"31-33","Manufacturing",-1,"Number","Number of Employers",13
"Avon","0900302060",2017,"44-45","Retail Trade",-1,"Number","Annual Average Employment",1053.33
"Avon","0900302060",2017,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",26097.74
"Avon","0900302060",2017,"44-45","Retail Trade",-1,"Number","Number of Employers",85
"Avon","0900302060",2017,"","Total - All Industries",-1,"Number","Annual Average Employment",8031
"Avon","0900302060",2017,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",53159.94
"Avon","0900302060",2017,"","Total - All Industries",-1,"Number","Number of Employers",791
"Avon","0900302060",2017,"","Total Government",-1,"Number","Annual Average Employment",713.67
"Avon","0900302060",2017,"","Total Government",-1,"US Dollars","Annual Average Wage",67557.56
"Avon","0900302060",2017,"","Total Government",-1,"Number","Number of Employers",17
"Avon","0900302060",2017,"62","Health Care and Social Assistance",1,"Number","Annual Average Employment",1549.75
"Avon","0900302060",2017,"62","Health Care and Social Assistance",1,"US Dollars","Annual Average Wage",43465.12
"Avon","0900302060",2017,"62","Health Care and Social Assistance",1,"Number","Number of Employers",122
